TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,1,0
1,10,3
2,17,7
3,6,2
4,25,7
5,12,2
6,11,4
7,6,3
8,15,7
9,13,3
10,11,2
11,5,2
12,11,5
13,4,1
14,11,1
15,10,3
16,9,3
17,12,4
18,16,4
19,12,2
20,14,15
21,7,6
22,11,6
23,9,4
24,15,5
25,19,5
26,13,8
27,11,3
28,7,5
29,11,3
30,5,3
31,15,9
32,9,9
33,13,1
34,10,3
35,5,1
36,18,5
37,5,2
38,17,4
39,15,4
40,10,7
41,7,5
42,17,7
43,12,5
44,9,6
45,9,5
46,9,2
47,13,12
48,41,16
49,17,6
50,8,2
51,14,5
52,14,4
53,11,8
54,12,3
55,29,5
56,24,12
57,8,3
58,13,5
59,9,3
60,15,5
61,13,5
62,7,3
63,58,221
64,21,11
65,11,2
66,10,2
67,9,3
68,6,2
69,13,6
70,14,2
71,12,4
72,17,4
73,20,3
74,10,4
75,10,3
76,10,4
77,4,5
78,7,3
79,8,9
80,9,6
81,22,8
