TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,1,0
1,10,2
2,17,4
3,6,1
4,25,4
5,12,2
6,11,3
7,6,2
8,15,5
9,13,1
10,11,2
11,5,2
12,11,3
13,4,1
14,11,3
15,10,2
16,9,2
17,12,3
18,16,2
19,12,2
20,14,7
21,7,2
22,11,3
23,9,2
24,15,3
25,19,3
26,13,6
27,11,2
28,7,5
29,11,1
30,5,2
31,15,4
32,9,4
33,13,1
34,10,3
35,5,1
36,18,3
37,5,1
38,17,4
39,15,3
40,10,4
41,7,2
42,17,3
43,12,3
44,9,2
45,9,2
46,9,1
47,13,7
48,41,7
49,17,5
50,8,2
51,14,2
52,14,3
53,11,4
54,12,2
55,29,4
56,24,7
57,8,1
58,13,3
59,9,1
60,15,2
61,13,3
62,7,6
63,58,152
64,21,6
65,11,2
66,10,4
67,9,4
68,6,2
69,13,5
70,14,3
71,12,5
72,17,3
73,20,3
74,10,3
75,10,4
76,10,3
77,4,3
78,7,1
79,8,2
80,9,3
81,22,5
