TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,4,2
1,30,5372
2,43,3764
3,63,3458
4,7,1
5,13,8
6,18,345
7,16,33
8,18,197
9,28,2634
10,81,2742
11,39,2633
12,24,2189
13,80,2694
14,10,1
15,59,2811
16,52,2849
17,44,3022
18,23,2253
19,38,3381
20,28,3240
21,46,2622
22,30,2352
23,33,2025
24,13,4
25,11,2
26,115,2183
27,37,2053
28,32,2192
29,40,2064
30,24,1688
31,17,56
32,45,1927
33,52,2146
34,14,8
35,33,2183
36,28,2676
37,24,2300
38,16,32
39,34,2631
40,15,15
41,30,2629
42,26,2561
43,12,2
44,25,2427
45,32,2618
46,40,2816
47,65,3115
48,31,3113
49,32,3338
50,14,9
51,22,1820
52,16,32
53,119,3483
54,36,3222
55,52,2632
56,50,2746
57,27,2634
58,52,2846
59,93,2890
60,26,2962
61,14,10
62,28,2849
63,22,1202
64,29,3169
65,25,2911
66,28,3209
67,44,3300
68,36,3035
69,45,3222
70,24,2735
71,68,2992
72,64,2866
73,54,3267
74,46,3024
75,54,2602
76,131,3705
77,64,3433
78,34,2989
79,45,3172
80,30,3379
81,30,4257
82,39,4301
83,65,4475
84,45,4561
85,14,9
86,26,2178
87,16,33
88,26,2802
89,122,2606
90,35,3181
91,32,3080
92,40,3081
93,39,3179
94,40,2973
95,64,2445
96,46,2146
97,32,2714
98,33,2832
99,20,636
100,18,161
