TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,1,0
1,10,9
2,17,12
3,5,12
4,25,26
5,12,9
6,11,11
7,6,8
8,14,20
9,13,15
10,11,9
11,5,12
12,11,16
13,2,977
14,11,8
15,10,12
16,7,10
17,14,7
18,16,9
19,12,8
20,16,9
21,7,12
22,11,13
23,9,9
24,15,20
25,19,15
26,15,14
27,11,15
28,7,15
29,9,9
30,5,10
31,14,16
32,11,7
33,13,9
34,7,8
35,5,11
36,18,15
37,4,102
38,15,8
39,15,9
40,10,8
41,4,9
42,17,10
43,12,13
44,9,8
45,6,6
46,7,8
47,13,16
48,41,46
49,16,10
50,8,9
51,14,8
52,14,9
53,10,6
54,10,11
55,25,13
56,24,29
57,8,7
58,15,7
59,10,9
60,15,10
61,13,10
62,7,9
63,57,462
64,21,20
65,13,7
66,8,10
67,9,10
68,6,5
69,13,15
70,15,8
71,12,6
72,17,10
73,20,7
74,7,8
75,10,10
76,7,8
77,4,852
78,7,8
79,8,9
80,6,6
81,22,11
