TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,2,0
1,14,442
2,17,512
3,20,452
4,18,376
5,10,246
6,17,367
7,15,345
8,15,341
9,15,341
10,40,448
11,17,366
12,15,342
13,37,438
14,105,563
15,252,1079
16,122,606
17,182,806
18,107,587
19,83,523
20,63,478
21,133,640
22,16,398
23,44,459
24,14,321
25,38,437
26,46,447
27,20,406
28,15,337
29,65,476
30,17,365
31,34,430
32,15,334
33,10,242
34,14,329
35,14,322
36,280,1200
37,14,398
38,12,304
39,20,389
40,15,332
41,15,335
42,15,331
43,63,465
44,64,505
45,78,503
46,87,518
47,79,500
48,87,521
49,79,509
50,10,245
51,81,519
52,54,461
53,79,509
54,71,491
55,87,519
56,98,554
57,69,485
58,59,497
59,79,521
60,14,333
61,14,328
62,14,318
63,21,400
64,31,439
65,12,288
66,15,336
67,24,408
68,14,318
69,11,268
70,14,322
71,25,407
72,14,320
73,466,2366
74,27,417
75,66,478
76,23,426
77,17,377
78,15,346
79,50,459
80,48,464
81,20,404
82,11,272
83,20,407
84,33,439
85,23,429
86,15,347
87,19,389
88,18,393
89,15,351
90,14,335
91,11,272
92,14,327
93,15,347
94,15,347
95,14,334
96,34,443
97,15,352
98,28,434
99,28,434
100,23,424
