TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,2,0
1,14,493
2,17,588
3,20,598
4,18,563
5,10,365
6,17,554
7,15,396
8,15,373
9,15,381
10,40,508
11,17,437
12,15,408
13,37,493
14,105,606
15,252,1125
16,122,652
17,182,822
18,107,612
19,83,554
20,63,509
21,133,723
22,16,453
23,44,509
24,14,351
25,38,470
26,46,479
27,20,437
28,15,363
29,65,526
30,17,398
31,34,475
32,15,376
33,10,266
34,14,355
35,14,355
36,280,1378
37,14,413
38,12,339
39,20,444
40,15,368
41,15,370
42,15,369
43,63,509
44,64,517
45,78,541
46,87,568
47,79,551
48,87,589
49,79,559
50,10,267
51,81,542
52,54,497
53,79,550
54,71,535
55,87,571
56,98,595
57,69,532
58,59,501
59,79,634
60,14,373
61,14,354
62,14,355
63,21,436
64,31,517
65,12,331
66,15,383
67,24,469
68,14,354
69,11,292
70,14,353
71,25,450
72,14,349
73,466,2435
74,27,459
75,66,518
76,23,461
77,17,396
78,15,367
79,50,489
80,48,487
81,20,434
82,11,293
83,20,431
84,33,467
85,23,454
86,15,376
87,19,418
88,18,410
89,15,373
90,14,369
91,11,300
92,14,354
93,15,368
94,15,370
95,14,355
96,34,468
97,15,374
98,28,459
99,28,463
100,23,450
