TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,1,0
1,10,8
2,17,9
3,5,9
4,25,23
5,12,8
6,11,9
7,6,7
8,14,15
9,13,8
10,11,8
11,5,11
12,11,9
13,2,811
14,11,7
15,10,12
16,7,8
17,14,6
18,16,9
19,12,8
20,16,8
21,7,9
22,11,11
23,9,8
24,15,14
25,19,11
26,15,8
27,11,12
28,7,15
29,9,7
30,5,14
31,14,14
32,11,8
33,13,10
34,7,9
35,5,11
36,18,17
37,4,96
38,15,7
39,15,8
40,10,7
41,4,7
42,17,9
43,12,10
44,9,8
45,6,6
46,7,7
47,13,14
48,41,39
49,16,7
50,8,7
51,14,6
52,14,6
53,10,6
54,10,8
55,25,10
56,24,15
57,8,6
58,15,5
59,10,7
60,15,7
61,13,6
62,7,7
63,57,366
64,21,17
65,13,6
66,8,8
67,9,7
68,6,4
69,13,13
70,15,7
71,12,5
72,17,8
73,20,6
74,7,6
75,10,10
76,7,6
77,4,599
78,7,5
79,8,8
80,6,5
81,22,9
