TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,4,2
1,30,2942
2,43,2153
3,63,2149
4,7,1
5,13,12
6,18,461
7,16,138
8,18,445
9,28,3209
10,81,3380
11,39,2367
12,24,1938
13,80,1813
14,10,2
15,59,1904
16,52,2008
17,44,2263
18,23,1954
19,38,1996
20,28,1819
21,46,1980
22,30,2003
23,33,1853
24,13,11
25,11,3
26,115,1872
27,37,1807
28,32,1761
29,40,1812
30,24,1768
31,17,225
32,45,1839
33,52,1816
34,14,19
35,33,1790
36,28,1779
37,24,1752
38,16,111
39,34,1803
40,15,43
41,30,1818
42,26,1957
43,12,7
44,25,1858
45,32,2016
46,40,1877
47,65,1897
48,31,2108
49,32,2317
50,14,24
51,22,2810
52,16,113
53,119,2165
54,36,2847
55,52,2159
56,50,1944
57,27,2407
58,52,2042
59,93,2629
60,26,2441
61,14,39
62,28,2085
63,22,1660
64,29,1878
65,25,1922
66,28,1850
67,44,1847
68,36,1814
69,45,1907
70,24,1849
71,68,2036
72,64,2107
73,54,2856
74,46,2211
75,54,2001
76,131,2099
77,64,3248
78,34,3194
79,45,2536
80,30,2537
81,30,2720
82,39,2055
83,65,2368
84,45,2362
85,14,23
86,26,2485
87,16,118
88,26,2391
89,122,2540
90,35,2096
91,32,2058
92,40,2070
93,39,2304
94,40,2075
95,64,2340
96,46,2006
97,32,2298
98,33,2444
99,20,1204
100,18,505
