TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,52,38
1,70,141
2,74,40
3,75,32
4,52,39
5,73,35
6,63,43
7,64,28
8,88,46
9,63,44
10,41,18
11,70,30
12,70,31
13,60,31
14,52,94
15,52,45
16,52,49
17,70,139
18,74,40
19,75,37
20,52,42
21,73,37
22,63,47
23,64,32
24,88,46
25,63,49
26,41,20
27,70,33
28,70,29
29,60,31
30,52,48
31,52,44
32,52,41
33,70,143
34,74,539
35,75,32
36,52,49
37,73,36
38,63,49
39,64,32
40,88,49
41,63,50
42,41,23
43,70,44
44,70,27
45,60,45
46,52,54
47,52,44
48,52,49
49,70,143
50,74,45
51,75,37
52,52,52
53,73,38
54,63,49
55,64,33
56,88,48
57,63,56
58,41,22
59,70,37
60,70,29
61,60,34
62,52,45
63,52,51
64,52,49
65,70,150
66,74,48
67,75,40
68,52,45
69,73,36
70,63,48
71,64,32
72,88,45
73,63,47
74,41,21
75,70,40
76,70,29
77,60,34
78,52,42
79,52,49
80,52,54
81,70,150
82,74,41
83,75,36
84,52,49
85,73,36
86,63,49
87,64,30
88,88,48
89,63,49
90,41,21
91,70,34
92,70,35
93,60,34
94,52,44
95,52,52
96,62,36
97,70,145
98,74,39
99,75,37
