TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,2,0
1,14,384
2,17,369
3,20,371
4,18,338
5,10,202
6,17,343
7,15,304
8,15,299
9,15,308
10,40,414
11,17,332
12,15,314
13,37,411
14,105,461
15,252,716
16,122,483
17,182,579
18,107,487
19,83,536
20,63,447
21,133,486
22,16,329
23,44,424
24,14,286
25,38,421
26,46,454
27,20,378
28,15,313
29,65,420
30,17,344
31,34,419
32,15,301
33,10,196
34,14,300
35,14,344
36,280,837
37,14,294
38,12,257
39,20,371
40,15,302
41,15,314
42,15,321
43,63,423
44,64,442
45,78,454
46,87,447
47,79,447
48,87,446
49,79,450
50,10,189
51,81,453
52,54,421
53,79,430
54,71,440
55,87,442
56,98,457
57,69,418
58,59,430
59,79,451
60,14,349
61,14,313
62,14,298
63,21,384
64,31,428
65,12,246
66,15,311
67,24,420
68,14,292
69,11,220
70,14,305
71,25,451
72,14,292
73,466,1497
74,27,411
75,66,445
76,23,410
77,17,346
78,15,333
79,50,417
80,48,436
81,20,382
82,11,222
83,20,382
84,33,419
85,23,411
86,15,331
87,19,370
88,18,366
89,15,337
90,14,291
91,11,219
92,14,314
93,15,317
94,15,311
95,14,297
96,34,423
97,15,309
98,28,433
99,28,417
100,23,411
