TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,6,0
1,2,5
2,4,14
3,50,32
4,5,0
5,1,1
6,1,6
7,2,1
8,1,1
9,2,3
10,50,151
11,11,6
12,2,3
13,45,164
14,6,1
15,29,65
16,11,14
17,2,5
18,9,1
19,2,4
20,2,7
21,8,7
22,2,3
23,1,2
24,1,0
25,1,1
26,81,87
27,1,2
28,2,2
29,9,7
30,2,1
31,1,1
32,4,5
33,2,6
34,1,1
35,6,4
36,2,3
37,6,2
38,1,0
39,2,4
40,1,1
41,2,4
42,2,1
43,4,1
44,2,1
45,2,3
46,10,11
47,28,29
48,35,7
49,2,4
50,6,0
51,1,1
52,3,1
53,75,92
54,1,2
55,19,8
56,2,3
57,1,1
58,13,7
59,52,36
60,1,1
61,1,0
62,2,2
63,4,2
64,2,2
65,2,1
66,2,1
67,2,3
68,8,2
69,39,4
70,1,1
71,24,15
72,29,15
73,31,6
74,14,263
75,20,21
76,77,60
77,29,23
78,2,3
79,12,4
80,2,2
81,1,1
82,2,3
83,30,18
84,55,6
85,9,0
86,2,1
87,1,1
88,1,0
89,61,383
90,2,1
91,2,2
92,1,2
93,1,2
94,2,2
95,25,11
96,15,5
97,2,2
98,2,3
99,1,0
100,2,1
