TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,3,0
1,0,1
2,0,0
3,0,0
4,0,1
5,0,1
6,0,1
7,0,0
8,0,0
9,0,0
10,0,1
11,0,0
12,0,0
13,0,0
14,0,0
15,0,1
16,0,0
17,0,0
18,0,1
19,0,0
20,0,1
21,0,0
22,0,0
23,0,1
24,0,0
25,0,1
26,0,0
27,0,1
28,0,0
29,0,0
30,0,0
31,0,1
32,0,0
33,0,1
34,3,1
35,0,0
36,0,0
37,0,0
38,0,1
39,0,1
40,0,1
41,0,0
42,0,0
43,0,1
44,0,0
45,0,0
46,0,0
47,0,1
48,0,4
49,0,0
50,0,0
51,0,1
52,0,0
53,0,1
54,0,0
55,0,1
56,0,2
57,0,0
58,0,0
59,0,0
60,0,1
61,0,0
62,0,1
63,0,5
64,0,1
65,0,1
66,0,0
67,0,0
68,9,1
69,0,1
70,0,0
71,0,1
72,0,0
73,0,2
74,0,0
75,0,0
76,0,0
77,0,1
78,0,0
79,9,0
80,0,0
81,0,1
