TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,4,3
1,30,3034
2,43,2634
3,63,3519
4,7,1
5,13,4
6,18,298
7,16,40
8,18,177
9,28,3502
10,81,2661
11,39,3410
12,24,2771
13,80,3320
14,10,1
15,59,2946
16,52,3563
17,44,2744
18,23,1785
19,38,2896
20,28,2387
21,46,2503
22,30,2823
23,33,3150
24,13,4
25,11,2
26,115,2910
27,37,2312
28,32,2416
29,40,2346
30,24,1963
31,17,53
32,45,2327
33,52,2239
34,14,6
35,33,1993
36,28,2012
37,24,1727
38,16,32
39,34,2445
40,15,11
41,30,2477
42,26,2187
43,12,2
44,25,1979
45,32,2016
46,40,1961
47,65,2225
48,31,2190
49,32,2177
50,14,6
51,22,1216
52,16,19
53,119,2059
54,36,2117
55,52,2876
56,50,3098
57,27,2643
58,52,3277
59,93,2690
60,26,2435
61,14,5
62,28,2468
63,22,1946
64,29,2588
65,25,2272
66,28,2143
67,44,2270
68,36,2165
69,45,2169
70,24,1828
71,68,2078
72,64,2121
73,54,2140
74,46,2164
75,54,2088
76,131,2121
77,64,2240
78,34,2130
79,45,2072
80,30,2060
81,30,2134
82,39,2075
83,65,2089
84,45,2189
85,14,6
86,26,2184
87,16,23
88,26,2386
89,122,2093
90,35,2127
91,32,2078
92,40,2109
93,39,2086
94,40,2128
95,64,2112
96,46,2090
97,32,2139
98,33,2095
99,20,465
100,18,125
