TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,1,0
1,10,2
2,17,3
3,6,1
4,25,5
5,12,2
6,11,4
7,6,1
8,15,5
9,13,2
10,11,2
11,5,2
12,11,3
13,4,1
14,11,1
15,10,4
16,9,1
17,12,2
18,16,2
19,12,3
20,14,7
21,7,2
22,11,3
23,9,2
24,15,3
25,19,4
26,13,5
27,11,4
28,7,3
29,11,3
30,5,3
31,15,4
32,9,4
33,13,3
34,10,2
35,5,1
36,18,2
37,5,1
38,17,2
39,15,3
40,10,4
41,7,1
42,17,3
43,12,2
44,9,3
45,9,3
46,9,1
47,13,6
48,41,9
49,17,5
50,8,2
51,14,1
52,14,2
53,11,5
54,12,2
55,29,4
56,24,6
57,8,2
58,13,2
59,9,2
60,15,2
61,13,3
62,7,2
63,58,141
64,21,6
65,11,1
66,10,2
67,9,1
68,6,1
69,13,3
70,14,1
71,12,3
72,17,2
73,20,2
74,10,3
75,10,3
76,10,2
77,4,3
78,7,1
79,8,1
80,9,2
81,22,4
