TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,2,0
1,1,1
2,1,1
3,9,1
4,6,1
5,1,0
6,19,2
7,1,0
8,17,1
9,2,1
10,24,4
11,19,2
12,2,1
13,36,4
14,91,32
15,237,268
16,122,45
17,166,92
18,78,34
19,58,16
20,48,10
21,108,48
22,18,2
23,72,6
24,1,1
25,29,30
26,27,6
27,5,2
28,2,0
29,49,12
30,2,1
31,18,4
32,2,0
33,1,1
34,1,1
35,1,1
36,259,550
37,1,2
38,1,2
39,4,2
40,3,3
41,9,2
42,4,2
43,3,12
44,48,26
45,23,22
46,72,56
47,10,33
48,16,43
49,8,20
50,1,1
51,56,39
52,14,12
53,63,56
54,51,35
55,71,53
56,78,52
57,18,24
58,39,25
59,8,19
60,3,2
61,1,1
62,1,1
63,8,1
64,17,5
65,1,1
66,1,1
67,7,4
68,1,1
69,1,2
70,1,1
71,8,5
72,3,4
73,429,1014
74,6,3
75,48,18
76,9,2
77,2,2
78,1,2
79,35,14
80,30,12
81,7,5
82,1,1
83,3,2
84,10,3
85,1,2
86,1,1
87,9,11
88,4,4
89,1,0
90,1,1
91,2,0
92,3,1
93,1,1
94,2,1
95,1,1
96,44,5
97,2,1
98,10,4
99,15,8
100,1,1
