TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,4,2
1,30,2099
2,43,2296
3,63,2102
4,7,0
5,13,3
6,18,108
7,16,20
8,18,105
9,28,1779
10,81,1879
11,39,1771
12,24,1483
13,80,1794
14,10,1
15,59,1798
16,52,1863
17,44,1754
18,23,1297
19,38,1786
20,28,1957
21,46,1789
22,30,1785
23,33,1893
24,13,3
25,11,1
26,115,1837
27,37,1867
28,32,1950
29,40,2055
30,24,1515
31,17,49
32,45,1795
33,52,1813
34,14,7
35,33,1829
36,28,1811
37,24,1582
38,16,19
39,34,1796
40,15,8
41,30,1787
42,26,1762
43,12,2
44,25,1675
45,32,1771
46,40,1790
47,65,1785
48,31,1772
49,32,1805
50,14,5
51,22,1043
52,16,23
53,119,1837
54,36,1779
55,52,1857
56,50,1796
57,27,1789
58,52,1799
59,93,1804
60,26,1755
61,14,5
62,28,1792
63,22,1044
64,29,1801
65,25,1674
66,28,1813
67,44,1856
68,36,1797
69,45,1796
70,24,1518
71,68,1825
72,64,1825
73,54,1813
74,46,1837
75,54,1803
76,131,1921
77,64,1815
78,34,1806
79,45,1789
80,30,1822
81,30,1804
82,39,1806
83,65,1787
84,45,1846
85,14,5
86,26,1747
87,16,20
88,26,1893
89,122,1833
90,35,1821
91,32,1817
92,40,1804
93,39,1916
94,40,1792
95,64,1805
96,46,1795
97,32,1795
98,33,1801
99,20,432
100,18,106
