TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,4,2
1,30,2525
2,43,5003
3,63,2478
4,7,2
5,13,7
6,18,354
7,16,43
8,18,200
9,28,2610
10,81,2741
11,39,2583
12,24,2133
13,80,2508
14,10,1
15,59,2545
16,52,2638
17,44,2560
18,23,1834
19,38,2556
20,28,2532
21,46,2505
22,30,2543
23,33,2671
24,13,4
25,11,2
26,115,2611
27,37,2630
28,32,2571
29,40,2541
30,24,2112
31,17,57
32,45,2567
33,52,2522
34,14,6
35,33,2564
36,28,2452
37,24,2070
38,16,33
39,34,2479
40,15,12
41,30,2594
42,26,2476
43,12,2
44,25,2397
45,32,2594
46,40,2484
47,65,2663
48,31,2541
49,32,2618
50,14,10
51,22,1421
52,16,23
53,119,2612
54,36,2563
55,52,2880
56,50,2543
57,27,2622
58,52,2560
59,93,2568
60,26,2485
61,14,7
62,28,2722
63,22,1424
64,29,2543
65,25,2439
66,28,2516
67,44,2996
68,36,2801
69,45,3143
70,24,2265
71,68,2985
72,64,4265
73,54,3089
74,46,2422
75,54,2847
76,131,3066
77,64,2186
78,34,2274
79,45,2176
80,30,2234
81,30,2176
82,39,2144
83,65,2413
84,45,2307
85,14,6
86,26,2307
87,16,23
88,26,2440
89,122,2196
90,35,2180
91,32,2138
92,40,2197
93,39,2176
94,40,2206
95,64,2171
96,46,2158
97,32,2197
98,33,2192
99,20,494
100,18,138
