TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,10,4
1,1,7
2,13,7
3,1,1257
4,37,35
5,2,3
6,30,14
7,3,6
8,1,3
9,1,3
10,8,3
11,6,7
12,1,4
13,50,16
14,10,10
15,6,3
16,5,5
17,5,4
18,6,5
19,11,6
20,12,8
21,6,5
22,1,2
23,21,9
24,2,3
25,21,9
26,8,4
27,14,5
28,32,11
29,40,18
30,46,19
31,6,5
32,10,3
33,9,5
34,7,9
35,22,12
36,1,2
37,1,2
38,13,9
39,2,1
40,86,35
41,21,10
42,1,3
43,9,7
44,7,4
45,1,3
46,36,15
47,1,1
48,6,3
49,12,12
50,5,2
51,20,9
52,12,11
53,38,22
54,11,2
55,25,11
56,1,3
57,6,4
58,2,2
59,51,16
60,32,23
61,12,4
62,29,22
63,4,5
64,61,38
65,8,3
66,18,8
67,30,18
68,23,10
69,4,3
70,4,3
71,8,6
72,18,13
73,6,4
74,33,19
75,26,12
76,21,11
77,10,4
78,6,5
79,1,5
80,19,11
81,6,5
82,6,4
83,27,8
84,1,3
85,27,17
86,72,36
87,1,5
88,45,29
89,6,6
90,56,29
91,22,12
92,44,26
93,17,16
94,46,17
95,31,18
96,45,18
97,23,14
98,1,3
99,35,14
100,13,6
