TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,6,1
1,2,4
2,4,9
3,50,44
4,5,1
5,1,0
6,1,1
7,2,1
8,1,2
9,2,2
10,56,23
11,11,5
12,3,1
13,45,31
14,7,0
15,41,14
16,11,7
17,3,3
18,13,1
19,2,3
20,2,1
21,8,6
22,2,3
23,1,2
24,1,1
25,1,0
26,81,52
27,1,2
28,2,3
29,9,5
30,2,1
31,1,1
32,8,5
33,2,5
34,1,1
35,8,3
36,2,2
37,7,1
38,1,1
39,2,3
40,1,1
41,2,2
42,2,1
43,5,1
44,15,2
45,2,2
46,10,8
47,28,13
48,35,4
49,2,3
50,8,0
51,1,1
52,3,0
53,77,52
54,1,4
55,19,25
56,2,6
57,1,0
58,13,5
59,52,27
60,1,1
61,1,0
62,2,2
63,9,0
64,2,2
65,13,1
66,4,1
67,6,2
68,8,2
69,39,5
70,1,1
71,24,17
72,29,14
73,35,6
74,16,97
75,24,11
76,79,48
77,29,17
78,2,1
79,12,4
80,2,1
81,1,1
82,2,17
83,32,9
84,59,5
85,9,0
86,2,1
87,1,1
88,1,0
89,61,209
90,2,2
91,2,1
92,1,2
93,1,2
94,6,3
95,25,7
96,15,4
97,2,2
98,3,2
99,1,1
100,4,1
