TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,10,5
1,1,4
2,13,4
3,1,3
4,37,21
5,2,2
6,30,8
7,3,5
8,1,1
9,1,2
10,8,2
11,6,5
12,1,3
13,50,12
14,10,7
15,6,2
16,5,5
17,5,2
18,6,4
19,11,6
20,12,7
21,6,5
22,1,2
23,21,6
24,2,2
25,21,5
26,8,4
27,14,4
28,32,10
29,40,15
30,46,15
31,6,6
32,10,3
33,9,6
34,7,7
35,22,15
36,1,2
37,1,3
38,13,11
39,2,1
40,86,36
41,21,9
42,1,2
43,9,5
44,7,3
45,1,1
46,36,12
47,1,1
48,6,2
49,12,10
50,5,2
51,20,8
52,12,9
53,38,21
54,11,1
55,25,11
56,1,2
57,6,3
58,2,2
59,51,15
60,32,16
61,12,3
62,29,22
63,4,2
64,61,32
65,8,2
66,18,7
67,30,13
68,23,7
69,4,3
70,4,2
71,8,5
72,18,9
73,6,4
74,33,15
75,26,9
76,21,8
77,10,2
78,6,4
79,1,72
80,19,11
81,6,5
82,6,4
83,27,8
84,1,2
85,27,14
86,72,29
87,1,4
88,45,23
89,6,6
90,56,22
91,22,10
92,44,20
93,17,10
94,46,12
95,31,15
96,45,15
97,23,12
98,1,2
99,35,12
100,13,4
