TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,4,2
1,30,3095
2,43,3651
3,63,2386
4,7,2
5,13,30
6,18,495
7,16,127
8,18,648
9,28,2376
10,81,5564
11,39,4716
12,24,3518
13,80,2242
14,10,27
15,59,1791
16,52,2110
17,44,2028
18,23,2554
19,38,3603
20,28,2541
21,46,2248
22,30,2429
23,33,2753
24,13,29
25,11,11
26,115,2232
27,37,1990
28,32,1925
29,40,2509
30,24,2065
31,17,216
32,45,1817
33,52,2706
34,14,47
35,33,3874
36,28,3202
37,24,2329
38,16,271
39,34,1811
40,15,47
41,30,1916
42,26,2333
43,12,37
44,25,2515
45,32,1813
46,40,1759
47,65,1745
48,31,1790
49,32,1739
50,14,42
51,22,1405
52,16,102
53,119,1950
54,36,1695
55,52,1803
56,50,2419
57,27,2048
58,52,2315
59,93,2540
60,26,1795
61,14,45
62,28,2543
63,22,1949
64,29,2643
65,25,3004
66,28,2306
67,44,1957
68,36,1776
69,45,1770
70,24,1939
71,68,1966
72,64,1956
73,54,1763
74,46,1977
75,54,1807
76,131,1906
77,64,1666
78,34,1688
79,45,2640
80,30,2554
81,30,2282
82,39,1929
83,65,1781
84,45,1766
85,14,59
86,26,1869
87,16,117
88,26,2043
89,122,2212
90,35,1887
91,32,2860
92,40,3008
93,39,1751
94,40,1871
95,64,1727
96,46,1822
97,32,1697
98,33,1690
99,20,1010
100,18,396
