TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,52,265
1,70,295
2,74,288
3,75,291
4,52,296
5,73,267
6,63,266
7,64,244
8,88,262
9,63,343
10,41,194
11,70,217
12,70,195
13,60,240
14,52,314
15,52,274
16,52,273
17,70,303
18,74,235
19,75,299
20,52,302
21,73,277
22,63,283
23,64,253
24,88,274
25,63,355
26,41,200
27,70,219
28,70,198
29,60,239
30,52,309
31,52,278
32,52,264
33,70,294
34,74,235
35,75,296
36,52,291
37,73,276
38,63,275
39,64,251
40,88,277
41,63,312
42,41,208
43,70,212
44,70,205
45,60,253
46,52,294
47,52,268
48,52,282
49,70,302
50,74,253
51,75,277
52,52,306
53,73,261
54,63,280
55,64,258
56,88,274
57,63,320
58,41,194
59,70,212
60,70,203
61,60,252
62,52,326
63,52,292
64,52,283
65,70,301
66,74,232
67,75,289
68,52,297
69,73,264
70,63,275
71,64,258
72,88,276
73,63,313
74,41,189
75,70,218
76,70,196
77,60,243
78,52,321
79,52,273
80,52,326
81,70,292
82,74,231
83,75,299
84,52,312
85,73,268
86,63,273
87,64,255
88,88,284
89,63,325
90,41,190
91,70,216
92,70,196
93,60,249
94,52,301
95,52,282
96,62,213
97,70,299
98,74,235
99,75,287
