TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,52,311
1,70,308
2,74,347
3,75,336
4,52,353
5,73,351
6,63,320
7,64,946
8,88,359
9,63,384
10,41,225
11,70,253
12,70,242
13,60,365
14,52,371
15,52,358
16,52,326
17,70,337
18,74,300
19,75,382
20,52,424
21,73,314
22,63,409
23,64,336
24,88,405
25,63,389
26,41,235
27,70,237
28,70,230
29,60,353
30,52,374
31,52,331
32,52,314
33,70,345
34,74,264
35,75,319
36,52,332
37,73,296
38,63,319
39,64,342
40,88,326
41,63,356
42,41,220
43,70,234
44,70,276
45,60,273
46,52,365
47,52,301
48,52,310
49,70,412
50,74,300
51,75,378
52,52,341
53,73,328
54,63,317
55,64,334
56,88,352
57,63,363
58,41,225
59,70,266
60,70,242
61,60,284
62,52,404
63,52,334
64,52,363
65,70,442
66,74,346
67,75,391
68,52,366
69,73,328
70,63,343
71,64,362
72,88,392
73,63,414
74,41,251
75,70,387
76,70,228
77,60,580
78,52,520
79,52,339
80,52,318
81,70,342
82,74,263
83,75,346
84,52,813
85,73,346
86,63,320
87,64,296
88,88,330
89,63,387
90,41,234
91,70,258
92,70,238
93,60,280
94,52,337
95,52,346
96,62,285
97,70,335
98,74,287
99,75,419
