TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,75,11
1,88,27
2,33,16
3,41,19
4,28,10
5,47,21
6,76,39
7,34,16
8,82,69
9,25,19
10,38,2
11,42,21
12,34,17
13,46,24
14,37,16
15,75,18
16,75,19
17,88,34
18,33,20
19,41,31
20,28,16
21,47,33
22,76,55
23,34,22
24,82,75
25,25,19
26,38,1
27,42,17
28,34,20
29,46,20
30,37,23
31,75,18
32,75,20
33,88,37
34,33,23
35,41,31
36,28,16
37,47,32
38,76,60
39,34,22
40,82,65
41,25,14
42,38,2
43,42,16
44,34,15
45,46,18
46,37,11
47,75,14
48,75,19
49,88,29
50,33,21
51,41,20
52,28,10
53,47,28
54,76,53
55,34,23
56,82,66
57,25,13
58,38,2
59,42,19
60,34,18
61,46,27
62,37,17
63,75,17
64,75,20
65,88,33
66,33,17
67,41,25
68,28,11
69,47,35
70,76,43
71,34,16
72,82,56
73,25,11
74,38,2
75,42,13
76,34,16
77,46,18
78,37,11
79,75,13
80,75,12
81,88,24
82,33,14
83,41,19
84,28,11
85,47,20
86,76,39
87,34,17
88,82,48
89,25,11
90,38,1
91,42,14
92,34,11
93,46,17
94,37,11
95,75,13
96,0,2
97,88,24
98,33,15
99,41,25
