TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,2,0
1,14,389
2,17,439
3,20,467
4,18,462
5,10,276
6,17,331
7,15,314
8,15,315
9,15,311
10,40,404
11,17,344
12,15,310
13,37,392
14,105,510
15,252,1031
16,122,555
17,182,796
18,107,532
19,83,474
20,63,425
21,133,594
22,16,321
23,44,397
24,14,297
25,38,407
26,46,408
27,20,350
28,15,303
29,65,438
30,17,329
31,34,395
32,15,308
33,10,221
34,14,298
35,14,294
36,280,1169
37,14,296
38,12,261
39,20,352
40,15,320
41,15,308
42,15,309
43,63,430
44,64,429
45,78,477
46,87,483
47,79,460
48,87,475
49,79,471
50,10,225
51,81,456
52,54,416
53,79,458
54,71,449
55,87,479
56,98,510
57,69,446
58,59,425
59,79,471
60,14,291
61,14,292
62,14,295
63,21,359
64,31,387
65,12,276
66,15,303
67,24,370
68,14,288
69,11,244
70,14,288
71,25,373
72,14,307
73,466,2316
74,27,383
75,66,438
76,23,378
77,17,329
78,15,308
79,50,420
80,48,416
81,20,357
82,11,245
83,20,366
84,33,393
85,23,376
86,15,312
87,19,346
88,18,340
89,15,310
90,14,294
91,11,245
92,14,291
93,15,327
94,15,328
95,14,347
96,34,432
97,15,314
98,28,379
99,28,381
100,23,377
