TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,2,1
1,1,2
2,1,1
3,3,2
4,6,4
5,1,2
6,3,3
7,1,2
8,1,5
9,1,3
10,24,12
11,3,3
12,2,2
13,36,4
14,91,94
15,237,581
16,95,4470
17,166,260
18,86,96
19,50,68
20,42,15
21,108,165
22,2,3
23,64,12
24,1,1
25,13,5
26,66,13
27,5,2
28,2,2
29,59,32
30,2,2
31,18,8
32,1,3
33,1,1
34,1,3
35,1,1
36,259,1222
37,1,2
38,1,1
39,4,2
40,3,1
41,3,1
42,2,2
43,3,6
44,56,48
45,19,21
46,72,56
47,10,13
48,16,18
49,8,12
50,1,2
51,48,69
52,14,6
53,47,39
54,51,34
55,55,53
56,78,133
57,18,11
58,39,28
59,8,13
60,3,5
61,1,1
62,1,2
63,8,2
64,45,6
65,1,2
66,1,3
67,5,1
68,1,2
69,1,1
70,1,1
71,8,5
72,3,2
73,429,3562
74,6,3
75,48,31
76,9,2
77,2,1
78,1,2
79,35,19
80,30,15
81,7,2
82,1,1
83,3,2
84,10,3
85,1,1
86,1,2
87,5,5
88,4,3
89,1,1
90,1,1
91,1,2
92,3,2
93,1,2
94,2,4
95,1,1
96,10,10
97,1,2
98,10,4
99,9,4
100,1,1
