TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,4,2
1,30,2924
2,43,2219
3,63,3588
4,7,2
5,13,57
6,18,1347
7,16,535
8,18,1401
9,28,2401
10,81,2227
11,39,3979
12,24,2584
13,80,2199
14,10,5
15,59,2031
16,52,2305
17,44,2187
18,23,2337
19,38,2318
20,28,2563
21,46,2456
22,30,2142
23,33,2056
24,13,49
25,11,13
26,115,2394
27,37,2586
28,32,2346
29,40,2100
30,24,2275
31,17,852
32,45,2337
33,52,2437
34,14,134
35,33,2168
36,28,2406
37,24,2187
38,16,540
39,34,2068
40,15,265
41,30,2260
42,26,2108
43,12,20
44,25,2315
45,32,2298
46,40,2595
47,65,2212
48,31,2216
49,32,2322
50,14,132
51,22,2381
52,16,496
53,119,2507
54,36,2157
55,52,2344
56,50,2431
57,27,2161
58,52,2372
59,93,2359
60,26,2244
61,14,123
62,28,2221
63,22,2228
64,29,2437
65,25,2177
66,28,2035
67,44,2018
68,36,2312
69,45,2265
70,24,2097
71,68,2320
72,64,2413
73,54,2240
74,46,2303
75,54,2251
76,131,2487
77,64,2416
78,34,2083
79,45,2118
80,30,2025
81,30,2101
82,39,2297
83,65,2300
84,45,2342
85,14,117
86,26,2409
87,16,488
88,26,2325
89,122,2545
90,35,2270
91,32,2282
92,40,2625
93,39,2190
94,40,2144
95,64,2106
96,46,2167
97,32,2190
98,33,2196
99,20,1991
100,18,1425
