TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,75,23
1,88,34
2,33,15
3,41,22
4,28,10
5,47,24
6,76,39
7,34,26
8,82,78
9,25,15
10,38,1
11,42,18
12,34,14
13,46,25
14,37,15
15,75,15
16,75,16
17,88,30
18,33,18
19,41,26
20,28,14
21,47,34
22,76,72
23,34,25
24,82,55
25,25,13
26,38,2
27,42,14
28,34,14
29,46,23
30,37,12
31,75,14
32,75,14
33,88,25
34,33,23
35,41,22
36,28,11
37,47,23
38,76,41
39,34,19
40,82,56
41,25,13
42,38,2
43,42,16
44,34,15
45,46,20
46,37,13
47,75,14
48,75,14
49,88,27
50,33,18
51,41,22
52,28,13
53,47,26
54,76,47
55,34,20
56,82,71
57,25,18
58,38,2
59,42,22
60,34,18
61,46,35
62,37,23
63,75,18
64,75,17
65,88,45
66,33,22
67,41,29
68,28,15
69,47,30
70,76,61
71,34,24
72,82,66
73,25,16
74,38,2
75,42,17
76,34,16
77,46,28
78,37,14
79,75,15
80,75,15
81,88,32
82,33,19
83,41,24
84,28,13
85,47,26
86,76,44
87,34,19
88,82,54
89,25,13
90,38,2
91,42,14
92,34,14
93,46,19
94,37,12
95,75,14
96,0,3
97,88,25
98,33,17
99,41,22
