TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,2,0
1,14,604
2,17,750
3,20,697
4,18,498
5,10,316
6,17,524
7,15,475
8,15,542
9,15,557
10,40,652
11,17,463
12,15,458
13,37,604
14,105,772
15,252,1711
16,122,784
17,182,997
18,107,675
19,83,718
20,63,602
21,133,730
22,16,396
23,44,521
24,14,368
25,38,513
26,46,477
27,20,498
28,15,422
29,65,541
30,17,416
31,34,510
32,15,373
33,10,287
34,14,390
35,14,363
36,280,1515
37,14,416
38,12,339
39,20,437
40,15,376
41,15,403
42,15,446
43,63,574
44,64,558
45,78,547
46,87,566
47,79,539
48,87,619
49,79,736
50,10,388
51,81,634
52,54,548
53,79,555
54,71,510
55,87,556
56,98,568
57,69,652
58,59,628
59,79,569
60,14,357
61,14,369
62,14,360
63,21,479
64,31,485
65,12,434
66,15,450
67,24,500
68,14,386
69,11,297
70,14,379
71,25,486
72,14,389
73,466,2602
74,27,552
75,66,645
76,23,596
77,17,497
78,15,514
79,50,632
80,48,662
81,20,674
82,11,376
83,20,613
84,33,585
85,23,491
86,15,394
87,19,431
88,18,417
89,15,372
90,14,358
91,11,292
92,14,440
93,15,388
94,15,375
95,14,362
96,34,491
97,15,394
98,28,465
99,28,601
100,23,553
