TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,1,0
1,10,8
2,17,10
3,5,9
4,25,24
5,12,9
6,11,10
7,6,7
8,14,16
9,13,8
10,11,8
11,5,10
12,11,11
13,2,737
14,11,7
15,10,12
16,7,7
17,14,8
18,16,10
19,12,8
20,16,9
21,7,9
22,11,11
23,9,8
24,15,13
25,19,17
26,15,10
27,11,11
28,7,12
29,9,9
30,5,10
31,14,14
32,11,7
33,13,8
34,7,7
35,5,9
36,18,14
37,4,75
38,15,9
39,15,8
40,10,9
41,4,18
42,17,9
43,12,11
44,9,8
45,6,6
46,7,7
47,13,14
48,41,37
49,16,8
50,8,7
51,14,7
52,14,6
53,10,6
54,10,9
55,25,10
56,24,14
57,8,5
58,15,6
59,10,7
60,15,8
61,13,6
62,7,8
63,57,362
64,21,17
65,13,6
66,8,8
67,9,8
68,6,5
69,13,11
70,15,9
71,12,5
72,17,8
73,20,7
74,7,8
75,10,10
76,7,8
77,4,573
78,7,6
79,8,8
80,6,5
81,22,8
