TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,6,2
1,46,2305
2,37,2665
3,51,2467
4,90,2751
5,27,3153
6,33,2296
7,57,3061
8,38,2080
9,40,4601
10,28,1288
11,49,1300
12,48,1507
13,39,1769
14,65,2104
15,31,2010
16,45,1477
17,33,1842
18,47,1954
19,44,1626
20,53,1949
21,45,1573
22,33,1352
23,36,1275
24,27,1413
25,36,1959
26,42,1452
27,37,1312
28,56,1680
29,70,1824
30,47,1480
31,43,1284
32,32,1262
33,50,1311
34,62,1740
35,57,1479
36,33,2774
37,33,1823
38,59,2141
39,26,1176
40,77,1780
41,56,1780
42,34,1433
43,47,2230
44,42,1868
45,37,1521
46,44,1704
47,24,457
48,35,1864
49,61,1667
50,32,1910
51,47,2260
52,64,1429
53,67,1992
54,31,1380
55,66,1882
56,37,2143
57,46,1358
58,31,1416
59,44,1460
60,68,1310
61,35,1290
62,95,1419
63,40,1361
64,108,1465
65,33,1943
66,47,1387
67,51,1456
68,38,1418
69,42,1293
70,40,1284
71,54,1341
72,64,1292
73,42,1354
74,52,1270
75,49,1308
76,49,1295
77,29,1154
78,47,1344
79,51,1288
80,69,1336
81,47,1281
82,44,1363
83,50,1326
84,39,1398
85,69,1338
86,77,1336
87,51,1456
88,85,1396
89,59,1335
90,61,1284
91,54,1905
92,96,1417
93,81,1343
94,30,1728
95,76,2181
96,44,1469
97,66,1524
98,39,1384
99,57,1449
100,50,1315
