TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,3,0
1,0,1
2,0,0
3,0,1
4,0,1
5,0,0
6,0,0
7,0,1
8,0,0
9,0,0
10,0,1
11,0,0
12,0,0
13,0,0
14,0,1
15,0,0
16,0,0
17,0,1
18,0,0
19,0,0
20,0,1
21,0,0
22,0,0
23,0,1
24,0,0
25,0,1
26,0,0
27,0,1
28,0,1
29,0,0
30,0,0
31,0,0
32,0,1
33,0,1
34,2,1
35,0,0
36,0,1
37,0,0
38,0,1
39,0,0
40,0,1
41,0,1
42,0,0
43,0,0
44,0,0
45,0,1
46,0,0
47,0,0
48,0,5
49,0,0
50,0,0
51,0,1
52,0,0
53,0,0
54,0,1
55,0,1
56,0,1
57,0,1
58,0,0
59,0,0
60,0,1
61,0,0
62,0,0
63,0,6
64,0,0
65,0,10
66,0,0
67,0,0
68,9,1
69,0,1
70,0,1
71,0,0
72,0,1
73,0,2
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,3,1
80,0,0
81,0,1
