TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,10,2
1,1,5
2,13,7
3,1,8
4,41,819
5,2,2
6,2,3
7,3,7
8,1,5
9,1,4
10,3,6
11,2,6
12,1,8
13,48,14
14,10,13
15,2,3
16,2,5
17,4,3
18,2,5
19,6,9
20,6,9
21,2,5
22,1,1
23,21,10
24,2,2
25,21,7
26,8,25
27,4,4
28,32,11
29,40,26
30,38,17
31,2,4
32,2,2
33,9,6
34,4,17
35,8,23
36,1,3
37,1,2
38,6,40
39,2,2
40,32,155
41,5,41
42,1,2
43,1,4
44,7,9
45,1,3
46,24,14
47,1,2
48,4,3
49,12,30
50,2,3
51,5,17
52,12,183
53,38,106
54,11,3
55,19,37
56,1,3
57,2,6
58,1,2
59,47,18
60,32,31
61,3,4
62,29,40
63,13,13
64,61,276
65,2,4
66,10,8
67,17,38
68,34,12
69,4,7
70,27,28
71,8,5
72,10,33
73,2,5
74,9,29
75,26,11
76,3,10
77,10,4
78,2,4
79,1,5
80,19,29
81,2,5
82,4,5
83,23,9
84,1,4
85,27,26
86,24,83
87,1,5
88,45,238
89,6,7
90,13,24
91,22,33
92,48,529
93,17,335
94,4,20
95,31,173
96,35,27
97,23,50
98,1,3
99,17,17
100,1,5
