TraceId, Cost_TRIE_STREAMING, ExecutionTime_TRIE_STREAMING
0,1,0
1,10,8
2,17,9
3,5,10
4,25,22
5,12,8
6,11,9
7,6,6
8,14,14
9,13,9
10,11,8
11,5,11
12,11,15
13,2,837
14,11,7
15,10,10
16,7,8
17,14,6
18,16,8
19,12,8
20,16,7
21,7,9
22,11,10
23,9,8
24,15,14
25,19,16
26,15,10
27,11,12
28,7,10
29,9,6
30,5,11
31,14,15
32,11,6
33,13,8
34,7,7
35,5,9
36,18,12
37,4,68
38,15,7
39,15,8
40,10,7
41,4,8
42,17,9
43,12,10
44,9,7
45,6,5
46,7,8
47,13,15
48,41,39
49,16,8
50,8,7
51,14,7
52,14,7
53,10,6
54,10,9
55,25,14
56,24,15
57,8,6
58,15,7
59,10,8
60,15,7
61,13,7
62,7,8
63,57,380
64,21,17
65,13,7
66,8,8
67,9,7
68,6,5
69,13,12
70,15,8
71,12,5
72,17,9
73,20,6
74,7,7
75,10,9
76,7,7
77,4,581
78,7,7
79,8,8
80,6,6
81,22,9
